Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [143] __static_initialization_and_destruction_0(int, int) [81] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [113] std::vector<double, std::allocator<double> >::end()
 [144] reader(char*)          [90] __gnu_cxx::new_allocator<double>::max_size() const [114] std::vector<double, std::allocator<double> >::begin()
  [37] Stats::calculate_std() [62] __gnu_cxx::new_allocator<float>::max_size() const [49] std::vector<double, std::allocator<double> >::push_back(double const&)
  [38] Stats::calculate_mean(double) [89] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [156] std::vector<double, std::allocator<double> >::vector()
  [39] Stats::calculate_firstq() [61] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [157] std::vector<double, std::allocator<double> >::~vector()
  [40] Stats::calculate_median() [94] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [8] std::vector<double, std::allocator<double> >::operator[](unsigned long)
  [41] Stats::calculate_thirdq() [66] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [69] std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&)
  [59] Stats::print()        [108] std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [70] std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&)
  [60] Stats::write()          [9] std::vector<double, std::allocator<double> >::size() const [127] void std::vector<float, std::allocator<float> >::emplace_back<float>(float&&)
 [145] Stats::Stats()         [95] std::vector<double, std::allocator<double> >::max_size() const [71] std::vector<float, std::allocator<float> >::_S_do_relocate(float*, float*, float*, std::allocator<float>&, std::integral_constant<bool, true>)
  [42] manager::add_element(double&) [82] std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [72] std::vector<float, std::allocator<float> >::_S_use_relocate()
  [43] manager::add_element_heap_firstq(double&) [32] std::vector<float, std::allocator<float> >::size() const [88] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&)
  [44] manager::add_element_heap_median(double&) [67] std::vector<float, std::allocator<float> >::max_size() const [128] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&)
  [45] manager::add_element_heap_thirdq(double&) [148] std::allocator<double>::allocator() [73] std::vector<float, std::allocator<float> >::_S_nothrow_relocate(std::integral_constant<bool, true>)
  [56] maxheap::extract_max() [149] std::allocator<double>::~allocator() [86] std::vector<float, std::allocator<float> >::end()
  [57] maxheap::max_heapify(int) [118] std::allocator<float>::allocator() [87] std::vector<float, std::allocator<float> >::begin()
  [28] maxheap::left(int)    [119] std::allocator<float>::~allocator() [36] std::vector<float, std::allocator<float> >::pop_back()
  [29] maxheap::right(int)   [150] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [129] std::vector<float, std::allocator<float> >::push_back(float&&)
  [31] maxheap::insert(float) [120] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [25] std::vector<float, std::allocator<float> >::push_back(float const&)
  [22] maxheap::parent(int)  [109] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [130] std::vector<float, std::allocator<float> >::vector()
  [26] maxheap::get_max()    [151] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [131] std::vector<float, std::allocator<float> >::~vector()
  [16] maxheap::get_size()   [152] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [10] std::vector<float, std::allocator<float> >::operator[](unsigned long)
 [134] maxheap::maxheap()    [104] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [50] std::__cxx11::stof(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*)
 [135] maxheap::~maxheap()   [153] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [139] std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
  [54] minheap::extract_min() [92] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [78] double* std::__niter_base<double*>(double*)
  [55] minheap::min_heapify(int) [154] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [58] float* std::__niter_base<float*>(float*)
  [20] minheap::left(int)    [155] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [102] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
  [21] minheap::right(int)    [83] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [74] float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
  [30] minheap::insert(float) [121] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [103] std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&)
  [19] minheap::parent(int)  [122] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [75] std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&)
  [27] minheap::get_min()     [77] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [76] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [17] minheap::get_size()   [123] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [63] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [136] minheap::minheap()     [64] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [11] std::remove_reference<float&>::type&& std::move<float&>(float&)
 [137] minheap::~minheap()   [124] std::_Vector_base<float, std::allocator<float> >::_Vector_base() [15] std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<float> >, std::is_move_constructible<float>, std::is_move_assignable<float> >::value, void>::type std::swap<float>(float&, float&)
 [105] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [125] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [12] __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::floor<int>(int)
 [106] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [110] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [33] double const& std::forward<double const&>(std::remove_reference<double const&>::type&)
  [46] void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [111] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [13] float const& std::forward<float const&>(std::remove_reference<float const&>::type&)
 [146] __gnu_cxx::new_allocator<double>::new_allocator() [96] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [91] float&& std::forward<float>(std::remove_reference<float>::type&)
 [147] __gnu_cxx::new_allocator<double>::~new_allocator() [48] void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [158] void std::_Destroy<double*>(double*, double*)
  [79] __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [84] std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long) [159] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
  [34] void __gnu_cxx::new_allocator<float>::destroy<float>(float*) [35] void std::allocator_traits<std::allocator<float> >::destroy<float>(std::allocator<float>&, float*) [132] void std::_Destroy<float*>(float*, float*)
  [80] __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [85] std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long) [133] void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
  [23] void __gnu_cxx::new_allocator<float>::construct<float, float const&>(float*, float const&) [68] std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [14] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
 [115] void __gnu_cxx::new_allocator<float>::construct<float, float>(float*, float&&) [24] void std::allocator_traits<std::allocator<float> >::construct<float, float const&>(std::allocator<float>&, float*, float const&) [51] __gnu_cxx::__stoa<float, float, char>(float (*)(char const*, char**), char const*, char const*, unsigned long*)::_Range_chk::_S_chk(float, std::integral_constant<bool, false>)
 [116] __gnu_cxx::new_allocator<float>::new_allocator() [126] void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [52] __gnu_cxx::__stoa<float, float, char>(float (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::_Save_errno()
 [117] __gnu_cxx::new_allocator<float>::~new_allocator() [97] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [53] __gnu_cxx::__stoa<float, float, char>(float (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::~_Save_errno()
  [93] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [98] std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [140] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>)
  [65] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [99] std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [141] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
  [47] float __gnu_cxx::__stoa<float, float, char>(float (*)(char const*, char**), char const*, char const*, unsigned long*) [100] std::vector<double, std::allocator<double> >::_S_use_relocate() [142] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()
 [138] int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [112] void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [18] operator new(unsigned long, void*)
 [107] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [101] std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [1] frame_dummy
